,Unnamed: 0,autor,überschrift,paragraph,paragraph_token,paragraph_token_s,paragraph_si,paragraph_sil
0,0,Will Knight,Here’s Proof Hate Speech Is More Viral on Elon Musk’s Twitter,"elon musk reactivated donald trump’s twitter account last weekend, reversing a ban imposed in january 2021 after his posts were deemed to have incited violence at the us capitol. trump has not started using his account again, but social media researchers have warned for months that his return could bring a wave of division and disinformation on the platform. even without his controversial presence, a new analysis of millions of tweets shows that hate speech has become more visible on twitter under musk’s leadership.researchers at tufts university’s digital planet group tracked hate speech on twitter before and after musk took ownership of the company in late october. to do this, they used a data stream the platform provides that’s known as the firehose—a feed of every public tweet, like, retweet, and reply shared across the platform. the group has used the same approach in previous studies, including one looking at toxicity on twitter around the us midterm elections.to study how musk's ownership changed twitter, the researchers searched through tweets posted between march 1 and november 13 of this year, collecting the 20 most popular—as determined by a combination of followers, likes, and retweets—with keywords that could indicate anti-lgbtq+, racist, or antisemitic intent. they then reviewed the language of those tweets in each of the three categories and attempted to judge their true intent.for the months prior to musk’s takeover, the researchers deemed just one tweet out of the three top 20 lists to be actually hateful, in this case against jewish people. the others were either quoting another person’s hateful remarks or using the relevant key words in a non-hateful way.in the weeks after musk took over twitter, the same analysis found that hateful tweets became much more prominent among the most popular tweets with potentially toxic language. for tweets using words associated with anti-lgbtq+ or antisemitic posts, seven of the top 20 posts in each category were now hateful. for popular tweets using potentially racist language, one of the top 20 was judged to be hate speech.“the toxicity of twitter has severely increased post-musk’s walking into that building,” says bhaskar chakravorti, dean of global business at the fletcher business school at tufts university and chair of digital planet, which carried out the analysis.this data could add to the challenges musk faces as he attempts a turnaround for the company, which he has loaded with debt. advertisers provide the majority of twitter’s revenue, but some have said in recent weeks that they will reduce or pause spending until they learn more about any changes to the platform’s content policies. “advertisers cannot invest their dollars on platforms where comprehensive policies on hate speech and misinformation are not in place and consistently enforced,” says lou paskalis, a long-time ad executive who previously served as president of mma global, a marketing trade group.the tufts analysis does not indicate whether the increase in hate speech stems from specific changes made by musk after he acquired twitter for $44 million last month. although he initially claimed that the company’s policies would not change, he also laid off thousands of staff and contractors, reducing the resources twitter could bring to bear on policing content. in some countries where the platform is popular, such as brazil, activists and researchers who track disinformation say there is no longer anyone at twitter to respond to their warnings and requests.","['elon', 'musk', 'reactivated', 'donald', 'trump', 's', 'twitter', 'account', 'last', 'weekend', 'reversing', 'a', 'ban', 'imposed', 'in', 'january', '2021', 'after', 'his', 'posts', 'were', 'deemed', 'to', 'have', 'incited', 'violence', 'at', 'the', 'us', 'capitol', 'trump', 'has', 'not', 'started', 'using', 'his', 'account', 'again', 'but', 'social', 'media', 'researchers', 'have', 'warned', 'for', 'months', 'that', 'his', 'return', 'could', 'bring', 'a', 'wave', 'of', 'division', 'and', 'disinformation', 'on', 'the', 'platform', 'even', 'without', 'his', 'controversial', 'presence', 'a', 'new', 'analysis', 'of', 'millions', 'of', 'tweets', 'shows', 'that', 'hate', 'speech', 'has', 'become', 'more', 'visible', 'on', 'twitter', 'under', 'musk', 's', 'leadership', 'researchers', 'at', 'tufts', 'university', 's', 'digital', 'planet', 'group', 'tracked', 'hate', 'speech', 'on', 'twitter', 'before', 'and', 'after', 'musk', 'took', 'ownership', 'of', 'the', 'company', 'in', 'late', 'october', 'to', 'do', 'this', 'they', 'used', 'a', 'data', 'stream', 'the', 'platform', 'provides', 'that', 's', 'known', 'as', 'the', 'firehose', 'a', 'feed', 'of', 'every', 'public', 'tweet', 'like', 'retweet', 'and', 'reply', 'shared', 'across', 'the', 'platform', 'the', 'group', 'has', 'used', 'the', 'same', 'approach', 'in', 'previous', 'studies', 'including', 'one', 'looking', 'at', 'toxicity', 'on', 'twitter', 'around', 'the', 'us', 'midterm', 'elections', 'to', 'study', 'how', 'musk', 's', 'ownership', 'changed', 'twitter', 'the', 'researchers', 'searched', 'through', 'tweets', 'posted', 'between', 'march', '1', 'and', 'november', '13', 'of', 'this', 'year', 'collecting', 'the', '20', 'most', 'popular', 'as', 'determined', 'by', 'a', 'combination', 'of', 'followers', 'likes', 'and', 'retweets', 'with', 'keywords', 'that', 'could', 'indicate', 'anti', 'lgbtq', 'racist', 'or', 'antisemitic', 'intent', 'they', 'then', 'reviewed', 'the', 'language', 'of', 'those', 'tweets', 'in', 'each', 'of', 'the', 'three', 'categories', 'and', 'attempted', 'to', 'judge', 'their', 'true', 'intent', 'for', 'the', 'months', 'prior', 'to', 'musk', 's', 'takeover', 'the', 'researchers', 'deemed', 'just', 'one', 'tweet', 'out', 'of', 'the', 'three', 'top', '20', 'lists', 'to', 'be', 'actually', 'hateful', 'in', 'this', 'case', 'against', 'jewish', 'people', 'the', 'others', 'were', 'either', 'quoting', 'another', 'person', 's', 'hateful', 'remarks', 'or', 'using', 'the', 'relevant', 'key', 'words', 'in', 'a', 'non', 'hateful', 'way', 'in', 'the', 'weeks', 'after', 'musk', 'took', 'over', 'twitter', 'the', 'same', 'analysis', 'found', 'that', 'hateful', 'tweets', 'became', 'much', 'more', 'prominent', 'among', 'the', 'most', 'popular', 'tweets', 'with', 'potentially', 'toxic', 'language', 'for', 'tweets', 'using', 'words', 'associated', 'with', 'anti', 'lgbtq', 'or', 'antisemitic', 'posts', 'seven', 'of', 'the', 'top', '20', 'posts', 'in', 'each', 'category', 'were', 'now', 'hateful', 'for', 'popular', 'tweets', 'using', 'potentially', 'racist', 'language', 'one', 'of', 'the', 'top', '20', 'was', 'judged', 'to', 'be', 'hate', 'speech', 'the', 'toxicity', 'of', 'twitter', 'has', 'severely', 'increased', 'post', 'musk', 's', 'walking', 'into', 'that', 'building', 'says', 'bhaskar', 'chakravorti', 'dean', 'of', 'global', 'business', 'at', 'the', 'fletcher', 'business', 'school', 'at', 'tufts', 'university', 'and', 'chair', 'of', 'digital', 'planet', 'which', 'carried', 'out', 'the', 'analysis', 'this', 'data', 'could', 'add', 'to', 'the', 'challenges', 'musk', 'faces', 'as', 'he', 'attempts', 'a', 'turnaround', 'for', 'the', 'company', 'which', 'he', 'has', 'loaded', 'with', 'debt', 'advertisers', 'provide', 'the', 'majority', 'of', 'twitter', 's', 'revenue', 'but', 'some', 'have', 'said', 'in', 'recent', 'weeks', 'that', 'they', 'will', 'reduce', 'or', 'pause', 'spending', 'until', 'they', 'learn', 'more', 'about', 'any', 'changes', 'to', 'the', 'platform', 's', 'content', 'policies', 'advertisers', 'cannot', 'invest', 'their', 'dollars', 'on', 'platforms', 'where', 'comprehensive', 'policies', 'on', 'hate', 'speech', 'and', 'misinformation', 'are', 'not', 'in', 'place', 'and', 'consistently', 'enforced', 'says', 'lou', 'paskalis', 'a', 'long', 'time', 'ad', 'executive', 'who', 'previously', 'served', 'as', 'president', 'of', 'mma', 'global', 'a', 'marketing', 'trade', 'group', 'the', 'tufts', 'analysis', 'does', 'not', 'indicate', 'whether', 'the', 'increase', 'in', 'hate', 'speech', 'stems', 'from', 'specific', 'changes', 'made', 'by', 'musk', 'after', 'he', 'acquired', 'twitter', 'for', '44', 'million', 'last', 'month', 'although', 'he', 'initially', 'claimed', 'that', 'the', 'company', 's', 'policies', 'would', 'not', 'change', 'he', 'also', 'laid', 'off', 'thousands', 'of', 'staff', 'and', 'contractors', 'reducing', 'the', 'resources', 'twitter', 'could', 'bring', 'to', 'bear', 'on', 'policing', 'content', 'in', 'some', 'countries', 'where', 'the', 'platform', 'is', 'popular', 'such', 'as', 'brazil', 'activists', 'and', 'researchers', 'who', 'track', 'disinformation', 'say', 'there', 'is', 'no', 'longer', 'anyone', 'at', 'twitter', 'to', 'respond', 'to', 'their', 'warnings', 'and', 'requests']","['elon', 'musk', 'reactivated', 'donald', 'trump', 'twitter', 'account', 'last', 'weekend', 'reversing', 'ban', 'imposed', 'january', '2021', 'posts', 'deemed', 'incited', 'violence', 'us', 'capitol', 'trump', 'started', 'using', 'account', 'social', 'media', 'researchers', 'warned', 'months', 'return', 'could', 'bring', 'wave', 'division', 'disinformation', 'platform', 'even', 'without', 'controversial', 'presence', 'new', 'analysis', 'millions', 'tweets', 'shows', 'hate', 'speech', 'become', 'visible', 'twitter', 'musk', 'leadership', 'researchers', 'tufts', 'university', 'digital', 'planet', 'group', 'tracked', 'hate', 'speech', 'twitter', 'musk', 'took', 'ownership', 'company', 'late', 'october', 'used', 'data', 'stream', 'platform', 'provides', 'known', 'firehose', 'feed', 'every', 'public', 'tweet', 'like', 'retweet', 'reply', 'shared', 'across', 'platform', 'group', 'used', 'approach', 'previous', 'studies', 'including', 'one', 'looking', 'toxicity', 'twitter', 'around', 'us', 'midterm', 'elections', 'study', 'musk', 'ownership', 'changed', 'twitter', 'researchers', 'searched', 'tweets', 'posted', 'march', '1', 'november', '13', 'year', 'collecting', '20', 'popular', 'determined', 'combination', 'followers', 'likes', 'retweets', 'keywords', 'could', 'indicate', 'anti', 'lgbtq', 'racist', 'antisemitic', 'intent', 'reviewed', 'language', 'tweets', 'three', 'categories', 'attempted', 'judge', 'true', 'intent', 'months', 'prior', 'musk', 'takeover', 'researchers', 'deemed', 'one', 'tweet', 'three', 'top', '20', 'lists', 'actually', 'hateful', 'case', 'jewish', 'people', 'others', 'either', 'quoting', 'another', 'person', 'hateful', 'remarks', 'using', 'relevant', 'key', 'words', 'non', 'hateful', 'way', 'weeks', 'musk', 'took', 'twitter', 'analysis', 'found', 'hateful', 'tweets', 'became', 'much', 'prominent', 'among', 'popular', 'tweets', 'potentially', 'toxic', 'language', 'tweets', 'using', 'words', 'associated', 'anti', 'lgbtq', 'antisemitic', 'posts', 'seven', 'top', '20', 'posts', 'category', 'hateful', 'popular', 'tweets', 'using', 'potentially', 'racist', 'language', 'one', 'top', '20', 'judged', 'hate', 'speech', 'toxicity', 'twitter', 'severely', 'increased', 'post', 'musk', 'walking', 'building', 'says', 'bhaskar', 'chakravorti', 'dean', 'global', 'business', 'fletcher', 'business', 'school', 'tufts', 'university', 'chair', 'digital', 'planet', 'carried', 'analysis', 'data', 'could', 'add', 'challenges', 'musk', 'faces', 'attempts', 'turnaround', 'company', 'loaded', 'debt', 'advertisers', 'provide', 'majority', 'twitter', 'revenue', 'said', 'recent', 'weeks', 'reduce', 'pause', 'spending', 'learn', 'changes', 'platform', 'content', 'policies', 'advertisers', 'cannot', 'invest', 'dollars', 'platforms', 'comprehensive', 'policies', 'hate', 'speech', 'misinformation', 'place', 'consistently', 'enforced', 'says', 'lou', 'paskalis', 'long', 'time', 'ad', 'executive', 'previously', 'served', 'president', 'mma', 'global', 'marketing', 'trade', 'group', 'tufts', 'analysis', 'indicate', 'whether', 'increase', 'hate', 'speech', 'stems', 'specific', 'changes', 'made', 'musk', 'acquired', 'twitter', '44', 'million', 'last', 'month', 'although', 'initially', 'claimed', 'company', 'policies', 'would', 'change', 'also', 'laid', 'thousands', 'staff', 'contractors', 'reducing', 'resources', 'twitter', 'could', 'bring', 'bear', 'policing', 'content', 'countries', 'platform', 'popular', 'brazil', 'activists', 'researchers', 'track', 'disinformation', 'say', 'longer', 'anyone', 'twitter', 'respond', 'warnings', 'requests']",elon musk reactivated donald trump twitter account last weekend reversing ban imposed january 2021 posts deemed incited violence capitol trump started using account social media researchers warned months return could bring wave division disinformation platform even without controversial presence new analysis millions tweets shows hate speech become visible twitter musk leadership researchers tufts university digital planet group tracked hate speech twitter musk took ownership company late october used data stream platform provides known firehose feed every public tweet like retweet reply shared across platform group used approach previous studies including one looking toxicity twitter around midterm elections study musk ownership changed twitter researchers searched tweets posted march november year collecting popular determined combination followers likes retweets keywords could indicate anti lgbtq racist antisemitic intent reviewed language tweets three categories attempted judge true intent months prior musk takeover researchers deemed one tweet three top lists actually hateful case jewish people others either quoting another person hateful remarks using relevant key words non hateful way weeks musk took twitter analysis found hateful tweets became much prominent among popular tweets potentially toxic language tweets using words associated anti lgbtq antisemitic posts seven top posts category hateful popular tweets using potentially racist language one top judged hate speech toxicity twitter severely increased post musk walking building says bhaskar chakravorti dean global business fletcher business school tufts university chair digital planet carried analysis data could add challenges musk faces attempts turnaround company loaded debt advertisers provide majority twitter revenue said recent weeks reduce pause spending learn changes platform content policies advertisers cannot invest dollars platforms comprehensive policies hate speech misinformation place consistently enforced says lou paskalis long time executive previously served president mma global marketing trade group tufts analysis indicate whether increase hate speech stems specific changes made musk acquired twitter million last month although initially claimed company policies would change also laid thousands staff contractors reducing resources twitter could bring bear policing content countries platform popular brazil activists researchers track disinformation say longer anyone twitter respond warnings requests,elon musk reactivated donald trump twitter account last weekend reversing ban imposed january 2021 posts deemed incited violence capitol trump started using account social media researchers warned months return could bring wave division disinformation platform even without controversial presence new analysis millions tweets shows hate speech become visible twitter musk leadership researchers tufts university digital planet group tracked hate speech twitter musk took ownership company late october used data stream platform provides known firehose feed every public tweet like retweet reply shared across platform group used approach previous studies including one looking toxicity twitter around midterm elections study musk ownership changed twitter researchers searched tweets posted march november year collecting popular determined combination followers likes retweets keywords could indicate anti lgbtq racist antisemitic intent reviewed language tweets three categories attempted judge true intent months prior musk takeover researchers deemed one tweet three top lists actually hateful case jewish people others either quoting another person hateful remarks using relevant key words non hateful way weeks musk took twitter analysis found hateful tweets became much prominent among popular tweets potentially toxic language tweets using words associated anti lgbtq antisemitic posts seven top posts category hateful popular tweets using potentially racist language one top judged hate speech toxicity twitter severely increased post musk walking building says bhaskar chakravorti dean global business fletcher business school tufts university chair digital planet carried analysis data could add challenges musk faces attempts turnaround company loaded debt advertisers provide majority twitter revenue said recent weeks reduce pause spending learn changes platform content policies advertisers cannot invest dollars platforms comprehensive policies hate speech misinformation place consistently enforced says lou paskalis long time executive previously served president mma global marketing trade group tufts analysis indicate whether increase hate speech stems specific changes made musk acquired twitter million last month although initially claimed company policies would change also laid thousands staff contractors reducing resources twitter could bring bear policing content countries platform popular brazil activists researchers track disinformation say longer anyone twitter respond warnings requests
